TitleNumber,Title,WtrPubIndicator,PubType,Participant,Share,IPNameNumber,CurrentAffliation,RegistrationDate,RegistrationOrigin,ISWCNumber,SongviewStatus
64387517,EL FLACO ESPINO,W," ",HAROS PEDRO,100.00,00675463414,"BMI     ",11/22/2023,WORKS REGISTRATION,T3223120449,Reconciled
64387626,YA NO FALTA TANTO,W," ",MUNGUIA TORBELLIN ARTURO,50.00,00752940136,"ASCAP   ",11/22/2023,WORKS REGISTRATION,T3223119704,Reconciled
64387626,YA NO FALTA TANTO,P,O,SONGS OF AFINARTE,50.00,00817874992,"BMI     ",11/22/2023,WORKS REGISTRATION,T3223119704,Reconciled
64387626,YA NO FALTA TANTO,P,O,MELODIES OF AFINARTE,0.00,00807953316,"ASCAP   ",11/22/2023,WORKS REGISTRATION,T3223119704,Reconciled
64387626,YA NO FALTA TANTO,P,O,MELODIES OF RIGOLETTO MUSIC PUBLISHING,50.00,01036461187,"ASCAP   ",11/22/2023,WORKS REGISTRATION,T3223119704,Reconciled
64387626,YA NO FALTA TANTO,W," ",AMARO PEREZ VICTOR EDUARDO,50.00,01055196755,"BMI     ",11/22/2023,WORKS REGISTRATION,T3223119704,Reconciled
64485766,COSAS VIENEN Y SE VAN,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",12/01/2023,WORKS REGISTRATION,T3224117759,Reconciled
64485766,COSAS VIENEN Y SE VAN,W," ",MARTINEZ ERIK A,100.00,01025452397,"BMI     ",12/01/2023,WORKS REGISTRATION,T3224117759,Reconciled
64486285,EL CABRA,W," ",PINEDA PABLO,100.00,00400641020,"BMI     ",12/01/2023,WORKS REGISTRATION,T3224115913,Reconciled
64486285,EL CABRA,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",12/01/2023,WORKS REGISTRATION,T3224115913,Reconciled
64572811,EL DON DE NADIE,P,O,HITS BY RH,50.00,01188386702,"BMI     ",12/10/2023,WORKS REGISTRATION,T3226494919,Reconciled
64572811,EL DON DE NADIE,P,O,SONGS OF AFINARTE,50.00,00817874992,"BMI     ",12/10/2023,WORKS REGISTRATION,T3226494919,Reconciled
64572811,EL DON DE NADIE,W," ",QUEZADA ALFONSO DE JESUS JR MR,33.30,00870476513,"BMI     ",12/10/2023,WORKS REGISTRATION,T3226494919,Reconciled
64572811,EL DON DE NADIE,W," ",QUEZADA IMANOL MR,33.30,00870520350,"BMI     ",12/10/2023,WORKS REGISTRATION,T3226494919,Reconciled
64572811,EL DON DE NADIE,W," ",CISNEROS JUAN CARLOS MR,33.40,01143389163,"BMI     ",12/10/2023,WORKS REGISTRATION,T3226494919,Reconciled
64862738,QUE PLAN QUE SHOW,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",01/03/2024,WORKS REGISTRATION,T3229085803,Reconciled
64862738,QUE PLAN QUE SHOW,W," ",REYES FERNANDO VALENZUELA MR,100.00,00382436942,"BMI     ",01/03/2024,WORKS REGISTRATION,T3229085803,Reconciled
64935319,EL MENSO,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",01/12/2024,WORKS REGISTRATION,T3230107043,Reconciled
64935319,EL MENSO,W," ",QUEZADA ALFONSO DE JESUS JR MR,100.00,00870476513,"BMI     ",01/12/2024,WORKS REGISTRATION,T3230107043,Reconciled
64935324,SALUD,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",01/12/2024,WORKS REGISTRATION,T3230107496,Reconciled
64935324,SALUD,W," ",QUEZADA ALFONSO DE JESUS JR MR,50.00,00870476513,"BMI     ",01/12/2024,WORKS REGISTRATION,T3230107496,Reconciled
64935324,SALUD,W," ",QUEZADA IMANOL MR,50.00,00870520350,"BMI     ",01/12/2024,WORKS REGISTRATION,T3230107496,Reconciled
64935338,MODIFICADO,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",01/12/2024,WORKS REGISTRATION,T3230044841,Reconciled
64935338,MODIFICADO,W," ",QUEZADA ALFONSO DE JESUS JR MR,100.00,00870476513,"BMI     ",01/12/2024,WORKS REGISTRATION,T3230044841,Reconciled
64935385,V V 2,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",01/12/2024,WORKS REGISTRATION,T3230107178,Reconciled
64935385,V V 2,W," ",QUEZADA ALFONSO DE JESUS JR MR,100.00,00870476513,"BMI     ",01/12/2024,WORKS REGISTRATION,T3230107178,Reconciled
64935413,CASH IS KING,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",01/12/2024,WORKS REGISTRATION,T3230044738,Reconciled
64935413,CASH IS KING,W," ",RUELAS FRANCISCO JAVIER,100.00,01284384332,"BMI     ",01/12/2024,WORKS REGISTRATION,T3230044738,Reconciled
64935444,UN ANO MAS,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",01/12/2024,WORKS REGISTRATION,T3230107270,Reconciled
64935444,UN ANO MAS,W," ",AMARO PEREZ VICTOR EDUARDO,50.00,01055196755,"BMI     ",01/12/2024,WORKS REGISTRATION,T3230107270,Reconciled
64935444,UN ANO MAS,W," ",AMARO MANUEL MOLINA,50.00,01146719643,"BMI     ",01/12/2024,WORKS REGISTRATION,T3230107270,Reconciled
64935495,SE HA DE VER,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",01/12/2024,WORKS REGISTRATION,T3230106777,Reconciled
64935495,SE HA DE VER,W," ",REYES FERNANDO VALENZUELA MR,100.00,00382436942,"BMI     ",01/12/2024,WORKS REGISTRATION,T3230106777,Reconciled
65267484,DANADO,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",02/01/2024,WORKS REGISTRATION,T3233680003,Reconciled
65267484,DANADO,W," ",MURILLO ZAZUETA MIGUEL GUADALUPE MR,100.00,01107107016,"BMI     ",02/01/2024,WORKS REGISTRATION,T3233680003,Reconciled
65267510,6 LETRAS,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",02/01/2024,WORKS REGISTRATION,T3233758339,Reconciled
65267510,6 LETRAS,W," ",MURILLO ZAZUETA MIGUEL GUADALUPE MR,100.00,01107107016,"BMI     ",02/01/2024,WORKS REGISTRATION,T3233758339,Reconciled
65278677,ROSA CON ESPINA,W," ",LARA RIVERA VICTOR MANUEL,100.00,00718773607,"BMI     ",02/02/2024,WORKS REGISTRATION,T3233750084,Reconciled
65278677,ROSA CON ESPINA,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",02/02/2024,WORKS REGISTRATION,T3233750084,Reconciled
65366743,ICE CREAM,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",03/22/2024,WORKS REGISTRATION,T3243548263,Reconciled
65366743,ICE CREAM,W," ",ORTIZ OSCAR JOSUE,50.00,01084902650,"BMI     ",03/22/2024,WORKS REGISTRATION,T3243548263,Reconciled
65366743,ICE CREAM,W," ",MURILLO ZAZUETA MIGUEL GUADALUPE MR,25.00,01107107016,"BMI     ",03/22/2024,WORKS REGISTRATION,T3243548263,Reconciled
65366743,ICE CREAM,W," ",LOPEZ AISPURO MANUEL ALEJANDRO,25.00,01230001052,"BMI     ",03/22/2024,WORKS REGISTRATION,T3243548263,Reconciled
65366851,HOY TENEMOS MODO,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",02/06/2024,WORKS REGISTRATION,T3236059426,Pending Society Review
65366851,HOY TENEMOS MODO,W," ",PINEDA JOSE,100.00,00664430742,"BMI     ",02/06/2024,WORKS REGISTRATION,T3236059426,Pending Society Review
65577578,TU QUE PENSABAS,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",02/14/2024,WORKS REGISTRATION,T3237313387,Reconciled
65577578,TU QUE PENSABAS,W," ",COBIAN CARO RAFAEL JR,100.00,00823332857,"BMI     ",02/14/2024,WORKS REGISTRATION,T3237313387,Reconciled
65577947,AY MAMA,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",02/14/2024,WORKS REGISTRATION,T3237311303,Reconciled
65577947,AY MAMA,W," ",VILCHIS LUIS MANUEL,100.00,01222855958,"BMI     ",02/14/2024,WORKS REGISTRATION,T3237311303,Reconciled
65595320,EL CACHORRO,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",02/15/2024,WORKS REGISTRATION,T3237298196,Reconciled
65595320,EL CACHORRO,W," ",GARCIA NICOLAS JR (MR),100.00,00735012771,"BMI     ",02/15/2024,WORKS REGISTRATION,T3237298196,Reconciled
65595613,SE QUE LO LOGRARE,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",02/15/2024,WORKS REGISTRATION,T3237296349,Reconciled
65595613,SE QUE LO LOGRARE,W," ",AMARO PEREZ VICTOR EDUARDO,100.00,01055196755,"BMI     ",02/15/2024,WORKS REGISTRATION,T3237296349,Reconciled
65595724,PAGO POR VER,W," ",CALDERON OSCAR,33.33,"           ","NA      ",03/25/2024,WORKS REGISTRATION,"           ",Pending Society Review
65595724,PAGO POR VER,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",03/25/2024,WORKS REGISTRATION,"           ",Pending Society Review
65595724,PAGO POR VER,W," ",MERINO RICARDO,33.33,"           ","NA      ",03/25/2024,WORKS REGISTRATION,"           ",Pending Society Review
65595724,PAGO POR VER,W," ",RIOS ECHEVERRIA ADRIANA ISABEL (MS),33.34,01113815000,"BMI     ",03/25/2024,WORKS REGISTRATION,"           ",Pending Society Review
65689370,UN BUEN MUCHACHO,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",02/16/2024,WORKS REGISTRATION,T3237194064,Reconciled
65689370,UN BUEN MUCHACHO,W," ",JIMENEZ GALEANO YEISSON ORLANDO,100.00,00750370852,"SAYCO   ",02/16/2024,WORKS REGISTRATION,T3237194064,Reconciled
66588916,YA CAYO LA PLEBE,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",03/21/2024,WORKS REGISTRATION,T3243228908,Reconciled
66588916,YA CAYO LA PLEBE,W," ",COBIAN CARO RAFAEL JR,50.00,00823332857,"BMI     ",03/21/2024,WORKS REGISTRATION,T3243228908,Reconciled
66588916,YA CAYO LA PLEBE,W," ",BAHENA GIOVANNI,50.00,01233652572,"BMI     ",03/21/2024,WORKS REGISTRATION,T3243228908,Reconciled
66588918,ANOTEN BIEN,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",03/21/2024,WORKS REGISTRATION,T3243228828,Reconciled
66588918,ANOTEN BIEN,W," ",COBIAN CARO RAFAEL JR,100.00,00823332857,"BMI     ",03/21/2024,WORKS REGISTRATION,T3243228828,Reconciled
66589037,RANCHERIK ASTERIK,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",03/21/2024,WORKS REGISTRATION,T3243228384,Reconciled
66589037,RANCHERIK ASTERIK,W," ",REYES FERNANDO VALENZUELA MR,100.00,00382436942,"BMI     ",03/21/2024,WORKS REGISTRATION,T3243228384,Reconciled
66589236,SABOR A MICHELADA,W," ",CASTRO GERMAN,100.00,00702755554,"BMI     ",05/02/2024,WORKS REGISTRATION,T3252422445,Reconciled
66589236,SABOR A MICHELADA,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",05/02/2024,WORKS REGISTRATION,T3252422445,Reconciled
66589298,EL CHOFER,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",03/21/2024,WORKS REGISTRATION,T3243302678,Reconciled
66589298,EL CHOFER,W," ",VILCHIS LUIS MANUEL,100.00,01222855958,"BMI     ",03/21/2024,WORKS REGISTRATION,T3243302678,Reconciled
66640689,DISFRUTO EL MOMENTO,P,O,SONGS OF AFINARTE,66.66,00817874992,"BMI     ",03/22/2024,WORKS REGISTRATION,T3243200440,Pending Society Review
66640689,DISFRUTO EL MOMENTO,P,O,MELODIES OF AFINARTE,33.34,00807953316,"ASCAP   ",03/22/2024,WORKS REGISTRATION,T3243200440,Pending Society Review
66640689,DISFRUTO EL MOMENTO,W," ",BUSTOS HURTADO ALEMI,33.34,01067193059,"ASCAP   ",03/22/2024,WORKS REGISTRATION,T3243200440,Pending Society Review
66640689,DISFRUTO EL MOMENTO,W," ",QUEZADA ALFONSO DE JESUS JR MR,33.33,00870476513,"BMI     ",03/22/2024,WORKS REGISTRATION,T3243200440,Pending Society Review
66640689,DISFRUTO EL MOMENTO,W," ",QUEZADA IMANOL MR,33.33,00870520350,"BMI     ",03/22/2024,WORKS REGISTRATION,T3243200440,Pending Society Review
66658476,ACA POR LA PERLA,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",03/23/2024,WORKS REGISTRATION,T3244593786,Reconciled
66658476,ACA POR LA PERLA,W," ",PINEDA JOSE,100.00,00664430742,"BMI     ",03/23/2024,WORKS REGISTRATION,T3244593786,Reconciled
66659812,ALGO BIEN,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",03/23/2024,WORKS REGISTRATION,T3244585857,Reconciled
66659812,ALGO BIEN,W," ",MARTINEZ ERIK A,100.00,01025452397,"BMI     ",03/23/2024,WORKS REGISTRATION,T3244585857,Reconciled
66685084,QUE QUIEN SOY YO,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",03/26/2024,WORKS REGISTRATION,T3244552812,Reconciled
66685084,QUE QUIEN SOY YO,W," ",AMARO PEREZ VICTOR EDUARDO,100.00,01055196755,"BMI     ",03/26/2024,WORKS REGISTRATION,T3244552812,Reconciled
67080710,LAS MONEDAS DE JUDAS,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",04/24/2024,WORKS REGISTRATION,T3249629214,Reconciled
67080710,LAS MONEDAS DE JUDAS,W," ",HAROS PEDRO,100.00,00675463414,"BMI     ",04/24/2024,WORKS REGISTRATION,T3249629214,Reconciled
67080803,PA CORRIDOS LOS DEL MAYO,W," ",SANDOVAL BRIAN EMMANUEL,33.34,00777997054,"SESAC   ",04/24/2024,WORKS REGISTRATION,T3249709346,Reconciled
67080803,PA CORRIDOS LOS DEL MAYO,P,O,SONGS OF AFINARTE,33.33,00817874992,"BMI     ",04/24/2024,WORKS REGISTRATION,T3249709346,Reconciled
67080803,PA CORRIDOS LOS DEL MAYO,P,O,MELODIES OF AFINARTE,0.00,00807953316,"ASCAP   ",04/24/2024,WORKS REGISTRATION,T3249709346,Reconciled
67080803,PA CORRIDOS LOS DEL MAYO,P,O,TRACKS AND LYRICS VIZUAL,33.33,01048784332,"BMI     ",04/24/2024,WORKS REGISTRATION,T3249709346,Reconciled
67080803,PA CORRIDOS LOS DEL MAYO,P,O,MELODIES OF RIGOLETTO MUSIC PUBLISHING,33.34,01036461187,"ASCAP   ",04/24/2024,WORKS REGISTRATION,T3249709346,Reconciled
67080803,PA CORRIDOS LOS DEL MAYO,W," ",FERNANDEZ NELSON MR,33.33,01178105460,"BMI     ",04/24/2024,WORKS REGISTRATION,T3249709346,Reconciled
67080803,PA CORRIDOS LOS DEL MAYO,W," ",SANDOVAL TORRES ISAIAS,33.33,01229208173,"BMI     ",04/24/2024,WORKS REGISTRATION,T3249709346,Reconciled
67286364,ANDO CRAZY,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",05/04/2024,WORKS REGISTRATION,T3253357294,Pending Society Review
67286364,ANDO CRAZY,W," ",MURILLO ZAZUETA MIGUEL GUADALUPE MR,100.00,01107107016,"BMI     ",05/04/2024,WORKS REGISTRATION,T3253357294,Pending Society Review
67286397,OJITOS BONITOS,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",05/04/2024,WORKS REGISTRATION,T3253356713,Reconciled
67286397,OJITOS BONITOS,W," ",VILCHIS LUIS MANUEL,100.00,01222855958,"BMI     ",05/04/2024,WORKS REGISTRATION,T3253356713,Reconciled
67287091,EL R,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",06/11/2024,WORKS REGISTRATION,T3260097283,Reconciled
67287091,EL R,W," ",RAFAEL COBIAN CARO,100.00,00823332955,"BMI     ",06/11/2024,WORKS REGISTRATION,T3260097283,Reconciled
67287158,M18,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",05/04/2024,WORKS REGISTRATION,T3253352288,Pending Society Review
67287158,M18,W," ",RAFAEL COBIAN CARO,100.00,00823332955,"BMI     ",05/04/2024,WORKS REGISTRATION,T3253352288,Pending Society Review
67287167,AH COMO TENGO SUEGROS,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",05/04/2024,WORKS REGISTRATION,T3253352437,Reconciled
67287167,AH COMO TENGO SUEGROS,W," ",RAFAEL COBIAN CARO,50.00,00823332955,"BMI     ",05/04/2024,WORKS REGISTRATION,T3253352437,Reconciled
67287167,AH COMO TENGO SUEGROS,W," ",BAHENA GIOVANNI,50.00,01233652572,"BMI     ",05/04/2024,WORKS REGISTRATION,T3253352437,Reconciled
67287217,ENTRE LA GUERRA Y EL AMOR,W," ",CALDERON OSCAR,33.33,"           ","NA      ",05/04/2024,WORKS REGISTRATION,"           ",Pending Society Review
67287217,ENTRE LA GUERRA Y EL AMOR,W," ",PEREZ RODRIGUEZ OFELIA ALEJANDRA,33.33,00725123668,"SACM    ",05/04/2024,WORKS REGISTRATION,"           ",Pending Society Review
67287217,ENTRE LA GUERRA Y EL AMOR,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",05/04/2024,WORKS REGISTRATION,"           ",Pending Society Review
67287217,ENTRE LA GUERRA Y EL AMOR,W," ",RIOS ECHEVERRIA ADRIANA ISABEL (MS),33.34,01113815000,"BMI     ",05/04/2024,WORKS REGISTRATION,"           ",Pending Society Review
67470692,ANDO HAPPY,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",05/15/2024,WORKS REGISTRATION,T3254684470,Reconciled
67470692,ANDO HAPPY,W," ",MURILLO ZAZUETA MIGUEL GUADALUPE MR,50.00,01107107016,"BMI     ",05/15/2024,WORKS REGISTRATION,T3254684470,Reconciled
67470692,ANDO HAPPY,W," ",LOPEZ AISPURO MANUEL ALEJANDRO,50.00,01230001052,"BMI     ",05/15/2024,WORKS REGISTRATION,T3254684470,Reconciled
67516368,EL DON DEL SOMBRERO,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",05/18/2024,WORKS REGISTRATION,T3255938235,Reconciled
67516368,EL DON DEL SOMBRERO,W," ",BAEZ CHAVEZ SEBASTIAN,100.00,01196484610,"BMI     ",05/18/2024,WORKS REGISTRATION,T3255938235,Reconciled
67565655,SOY EL DE LAPLAZA,P,O,SONGS OF AFINARTE,50.00,00817874992,"BMI     ",05/23/2024,WORKS REGISTRATION,T3254335967,Reconciled
67565655,SOY EL DE LAPLAZA,P,O,MELODIES OF AFINARTE,0.00,00807953316,"ASCAP   ",05/23/2024,WORKS REGISTRATION,T3254335967,Reconciled
67565655,SOY EL DE LAPLAZA,W," ",BUSTOS HURTADO ALEMI,50.00,01067193059,"ASCAP   ",05/23/2024,WORKS REGISTRATION,T3254335967,Reconciled
67565655,SOY EL DE LAPLAZA,P,O,MELODIES OF RIGOLETTO MUSIC PUBLISHING,50.00,01036461187,"ASCAP   ",05/23/2024,WORKS REGISTRATION,T3254335967,Reconciled
67565655,SOY EL DE LAPLAZA,W," ",ALDAZ AYALA JOSE ANTONIO MR,50.00,01160804679,"BMI     ",05/23/2024,WORKS REGISTRATION,T3254335967,Reconciled
67583159,EL COMPA IVAN,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",05/24/2024,WORKS REGISTRATION,T3255887077,Reconciled
67583159,EL COMPA IVAN,W," ",AMARO PEREZ VICTOR EDUARDO,100.00,01055196755,"BMI     ",05/24/2024,WORKS REGISTRATION,T3255887077,Reconciled
67636175,EL BORRACHITO,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",05/30/2024,WORKS REGISTRATION,T3256784193,Reconciled
67636175,EL BORRACHITO,W," ",HAROS PEDRO,100.00,00675463414,"BMI     ",05/30/2024,WORKS REGISTRATION,T3256784193,Reconciled
67636229,JESUS MALDONADO,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",05/30/2024,WORKS REGISTRATION,T3256834041,Reconciled
67636229,JESUS MALDONADO,W," ",HAROS PEDRO,100.00,00675463414,"BMI     ",05/30/2024,WORKS REGISTRATION,T3256834041,Reconciled
67636234,JOSE AVENDANO,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",05/30/2024,WORKS REGISTRATION,T3256784637,Reconciled
67636234,JOSE AVENDANO,W," ",HAROS PEDRO,100.00,00675463414,"BMI     ",05/30/2024,WORKS REGISTRATION,T3256784637,Reconciled
67636236,EL INDEPENDIENTE,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",05/30/2024,WORKS REGISTRATION,T3256784579,Reconciled
67636236,EL INDEPENDIENTE,W," ",HAROS PEDRO,100.00,00675463414,"BMI     ",05/30/2024,WORKS REGISTRATION,T3256784579,Reconciled
67636246,EL MIL AMORES,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",05/30/2024,WORKS REGISTRATION,T3256784104,Reconciled
67636246,EL MIL AMORES,W," ",QUEZADA IMANOL MR,100.00,00870520350,"BMI     ",05/30/2024,WORKS REGISTRATION,T3256784104,Reconciled
67891807,COMO RAMBO,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",06/13/2024,WORKS REGISTRATION,T3258891231,Reconciled
67891807,COMO RAMBO,W," ",MURILLO ZAZUETA MIGUEL GUADALUPE MR,50.00,01107107016,"BMI     ",06/13/2024,WORKS REGISTRATION,T3258891231,Reconciled
67891807,COMO RAMBO,W," ",LOPEZ AISPURO MANUEL ALEJANDRO,50.00,01230001052,"BMI     ",06/13/2024,WORKS REGISTRATION,T3258891231,Reconciled
67891813,MI PRESENCIA CUENTA,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",06/13/2024,WORKS REGISTRATION,T3259970399,Reconciled
67891813,MI PRESENCIA CUENTA,W," ",GARCIA NICOLAS JR (MR),100.00,00735012771,"BMI     ",06/13/2024,WORKS REGISTRATION,T3259970399,Reconciled
67891840,LAS FRESITAS,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",06/13/2024,WORKS REGISTRATION,T3258891128,Reconciled
67891840,LAS FRESITAS,W," ",MURILLO ZAZUETA MIGUEL GUADALUPE MR,100.00,01107107016,"BMI     ",06/13/2024,WORKS REGISTRATION,T3258891128,Reconciled
67891863,BELIFLOW,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",06/13/2024,WORKS REGISTRATION,T3259970071,Reconciled
67891863,BELIFLOW,W," ",MURILLO ZAZUETA MIGUEL GUADALUPE MR,50.00,01107107016,"BMI     ",06/13/2024,WORKS REGISTRATION,T3259970071,Reconciled
67891863,BELIFLOW,W," ",LOPEZ AISPURO MANUEL ALEJANDRO,50.00,01230001052,"BMI     ",06/13/2024,WORKS REGISTRATION,T3259970071,Reconciled
67891864,TORTA POWER,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",06/13/2024,WORKS REGISTRATION,T3258891219,Reconciled
67891864,TORTA POWER,W," ",MURILLO ZAZUETA MIGUEL GUADALUPE MR,50.00,01107107016,"BMI     ",06/13/2024,WORKS REGISTRATION,T3258891219,Reconciled
67891864,TORTA POWER,W," ",LOPEZ AISPURO MANUEL ALEJANDRO,50.00,01230001052,"BMI     ",06/13/2024,WORKS REGISTRATION,T3258891219,Reconciled
67892986,MAZATLAN,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",06/13/2024,WORKS REGISTRATION,T3258888181,Reconciled
67892986,MAZATLAN,W," ",VILCHIS LUIS MANUEL,100.00,01222855958,"BMI     ",06/13/2024,WORKS REGISTRATION,T3258888181,Reconciled
68301892,TRAIGO DE ESCUDO A MI DIOS,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",07/21/2024,WORKS REGISTRATION,T3265834586,Reconciled
68301892,TRAIGO DE ESCUDO A MI DIOS,W," ",RAMIREZ MALDONADO JUAN,100.00,01027762170,"BMI     ",07/21/2024,WORKS REGISTRATION,T3265834586,Reconciled
68301951,EL CONTADOR,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",07/21/2024,WORKS REGISTRATION,T3265778078,Reconciled
68301951,EL CONTADOR,W," ",RAMIREZ MALDONADO JUAN,100.00,01027762170,"BMI     ",07/21/2024,WORKS REGISTRATION,T3265778078,Reconciled
68301980,PA QUE NO ME CUENTEN,W," ",TORRES NIEBLAS JESUS ENRIQUE,33.33,00800372481,"BMI     ",07/21/2024,WORKS REGISTRATION,T3265834553,Reconciled
68301980,PA QUE NO ME CUENTEN,P,O,SONGS OF AFINARTE,66.67,00817874992,"BMI     ",07/21/2024,WORKS REGISTRATION,T3265834553,Reconciled
68301980,PA QUE NO ME CUENTEN,P,O,MELODIES OF AFINARTE,0.00,00807953316,"ASCAP   ",07/21/2024,WORKS REGISTRATION,T3265834553,Reconciled
68301980,PA QUE NO ME CUENTEN,P,O,MELODIES OF RIGOLETTO MUSIC PUBLISHING,33.32,01036461187,"ASCAP   ",07/21/2024,WORKS REGISTRATION,T3265834553,Reconciled
68301980,PA QUE NO ME CUENTEN,W," ",QUEZADA ALFONSO DE JESUS JR MR,33.34,00870476513,"BMI     ",07/21/2024,WORKS REGISTRATION,T3265834553,Reconciled
68301980,PA QUE NO ME CUENTEN,W," ",NAPOLES ALFARO JULIO CESAR,33.32,00820076078,"BMI     ",07/21/2024,WORKS REGISTRATION,T3265834553,Reconciled
68301990,EL INFIEL,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",07/21/2024,WORKS REGISTRATION,T3265834235,Reconciled
68301990,EL INFIEL,W," ",ALVARADO GALVAN OSCAR EDUARDO,100.00,00765797181,"NA      ",07/21/2024,WORKS REGISTRATION,T3265834235,Reconciled
68302076,FIESTA EN CULIACAN,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",07/21/2024,WORKS REGISTRATION,T3265777326,Reconciled
68302076,FIESTA EN CULIACAN,W," ",REYES FERNANDO VALENZUELA MR,100.00,00382436942,"BMI     ",07/21/2024,WORKS REGISTRATION,T3265777326,Reconciled
68302086,LA GUACHITA,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",07/21/2024,WORKS REGISTRATION,T3265777199,Reconciled
68302086,LA GUACHITA,W," ",VILCHIS LUIS MANUEL,100.00,01222855958,"BMI     ",07/21/2024,WORKS REGISTRATION,T3265777199,Reconciled
68302093,AGUA DE MANANTIAL,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",07/21/2024,WORKS REGISTRATION,T3265776890,Reconciled
68302093,AGUA DE MANANTIAL,W," ",VILCHIS LUIS MANUEL,100.00,01222855958,"BMI     ",07/21/2024,WORKS REGISTRATION,T3265776890,Reconciled
68302095,EL ILEGAL,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",07/21/2024,WORKS REGISTRATION,T3265833721,Reconciled
